"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"9216","7",98394552,98394952,401,"*",2.73519519373252,0.158122005180995,3.60894495754455,-2.95651837582534,0.00944202726315439,0.0255265511189958
"3378","15",79004370,79004770,401,"*",2.72031646762739,3.72031646762739,0,4.23989119712044,0.00944418092785418,0.0255265511189958
"2219","12",12819981,12820381,401,"*",4.56506665334472,5.35335817772126,2.69189120961377,2.30062157389881,0.00946924240130308,0.0255873212177874
"620","1",112369663,112370063,401,"*",2.76603818435704,0,3.76603818435704,-4.23260737116778,0.00949703107343961,0.0256454958666478
"8088","5",134758485,134758885,401,"*",2.76603818435704,0,3.76603818435704,-4.23260737116778,0.00949703107343961,0.0256454958666478
"2574","13",30713145,30713545,401,"*",3.96723289312664,3.10696916288011,4.50243798496788,-1.21354570056504,0.00949852320461433,0.0256454958666478
"4591","19",10194805,10195205,401,"*",4.12373626924045,4.98026818397851,1.72263201522817,2.73441714544627,0.00951622653219771,0.0256863063182111
"2577","13",30839451,30839851,401,"*",1.89625799389512,2.81412570490998,0,3.44545619129271,0.00952012763268936,0.0256874659446034
"9339","7",128703740,128704140,401,"*",2.83642137482671,0.526022607884913,3.68313153891216,-2.73152362315865,0.00952183246450337,0.0256874659446034
"7864","5",40879346,40879746,401,"*",2.65561998265876,3.58144921635719,0,3.38811063081666,0.00952886338246142,0.0256994481171004
"6230","20",36585456,36585856,401,"*",4.02888431723791,4.53061021594153,3.25315579691561,1.10364055706531,0.00954283655469498,0.025730142028076
"2795","14",54252008,54252408,401,"*",1.76165698521864,2.76165698521864,0,3.89342612552845,0.00957226167210373,0.0258024706940873
"8750","6",155174739,155175139,401,"*",4.15023667222728,5.00970790596119,1.72071361106269,2.85464842241189,0.00958907786767994,0.0258407813838511
"2360","12",53701711,53702111,401,"*",2.34458912867054,0,3.29253528456803,-3.66314035352918,0.00965036334707042,0.0259988751953512
"4065","17",41793043,41793443,401,"*",4.23562156654285,4.79206357797234,3.31794854338538,1.29719437100989,0.00966009979147628,0.0260180435360657
"657","1",115330463,115330863,401,"*",4.10423691879849,4.71284983788156,3.03086645890233,1.51716382584966,0.00967151632183685,0.0260417253104261
"5197","2",9644561,9644961,401,"*",2.27140717805591,0,3.27140717805591,-4.05860904626833,0.00967540314964231,0.0260420330168195
"3647","16",57816319,57816719,401,"*",2.83667066873061,0,3.83667066873061,-4.24375473669966,0.00967687836433553,0.0260420330168195
"4582","19",9768471,9768871,401,"*",1.9055476530808,2.9055476530808,0,3.94441728921615,0.00968503649811366,0.0260569225382971
"10291","X",46209784,46210184,401,"*",3.64011845916267,4.25521679234447,2.54573926096164,1.48526894787892,0.00971186790365346,0.0261220295240544
"10143","9",128067260,128067660,401,"*",5.15534968354149,6.03360510192789,2.5280685331203,2.97425298236041,0.00974651562368706,0.0262031504731061
"2327","12",52257322,52257722,401,"*",1.62517833031519,0,2.62517833031519,-3.79884095050125,0.00974730796440379,0.0262031504731061
"1242","10",50511815,50512215,401,"*",2.88694903236364,3.88694903236364,0,4.27138162678307,0.00975575044162698,0.0262187444173159
"9950","9",94673098,94673498,401,"*",3.42060384764632,4.14051088935367,1.91803368753193,1.88747474455161,0.00976067220774794,0.0262248705094473
"7516","3",179811282,179811682,401,"*",3.64013316785959,4.19481436290162,2.72734067610289,1.28964656700441,0.00976846068582598,0.0262386934524554
"6665","22",30755383,30755783,401,"*",3.43498616706862,1.99138320571837,4.14193836105777,-1.87110977843151,0.00977469437233968,0.0262483337785366
"7115","3",13413307,13413707,401,"*",4.73046320801231,4.03180600902215,5.19915555308997,-1.00047124244065,0.00985580827269808,0.0264523979202465
"7677","4",699374,699774,401,"*",2.87264334457161,0.158122005180995,3.75833341492235,-3.04145366040611,0.0098560168774883,0.0264523979202465
"8483","6",43436544,43436944,401,"*",4.23094570454067,4.77177690908595,3.35577549063497,1.21414669372402,0.00986633126676261,0.0264729218228221
"8186","5",142235009,142235409,401,"*",4.19826906399832,2.63863199110745,4.93011578393778,-2.03059591839821,0.00987307301444582,0.0264796655472593
"2382","12",57182957,57183357,401,"*",3.89676893388288,1.52602260788491,4.75008950686402,-2.75832706871062,0.00987418057334073,0.0264796655472593
"9667","8",123216996,123217396,401,"*",2.75132259434149,0,3.75132259434149,-4.20981104152793,0.0098813041741355,0.0264916110017004
"3332","15",74983840,74984240,401,"*",3.21293274744687,1.67675139360832,3.93994101276726,-2.00636430981006,0.00989822753524742,0.0265298159026008
"4093","17",43418836,43419236,401,"*",4.16238248661607,3.0202167572989,4.79178208375791,-1.5573937685296,0.00990726015144059,0.0265468566422915
"6306","20",47331351,47331751,401,"*",3.14949166022008,1.34268358940256,3.92700807685437,-2.21419097982,0.00992933000676907,0.026598812501264
"6894","22",40410243,40410643,401,"*",4.41827689777322,4.94280027223687,3.58574202630274,1.19164590715303,0.00994184942895103,0.0266251634059199
"8822","7",1532812,1533212,401,"*",2.76580562712531,0,3.76580562712531,-4.20958249590774,0.00997003235127709,0.0266934370343742
"205","1",28129158,28129558,401,"*",4.52132332507629,3.90225904077109,4.95311412245479,-0.886037702097775,0.0100006203886752,0.0267681114772387
"6099","2",238256541,238256941,401,"*",4.39867491793496,5.14226133706625,2.78014471047071,2.09887133845476,0.0100683167334627,0.0269393200850602
"6907","22",40732701,40733101,401,"*",4.86546184805598,5.25568526756007,4.32888268909468,0.808668904643873,0.0100700128479167,0.0269393200850602
"4532","19",5166210,5166610,401,"*",1.55214023124372,0,2.55214023124372,-3.7553215558423,0.0100748145492811,0.0269449028298613
"6940","22",41725532,41725932,401,"*",5.3469031885487,4.46454437695352,5.89041911670207,-1.23461349276594,0.0101054921858364,0.02701966862727
"10124","9",127721392,127721792,401,"*",3.09410504800325,0.526022607884913,3.96702977610398,-2.9161029806475,0.0101355229291783,0.0270926649803648
"4200","17",50443446,50443846,401,"*",3.68711256777837,4.55830885747737,1.13766951450702,2.82753342771504,0.0101594548735353,0.0271493240764238
"4064","17",41786782,41787182,401,"*",4.79726543053266,3.06203039484974,5.56249456861831,-2.19314762413938,0.0101767287168647,0.0271881648761459
"8801","7",813201,813601,401,"*",5.1859624761411,5.72360202569393,4.31927463174874,1.2171085011782,0.0101911351378089,0.0272193262224848
"8680","6",138231267,138231667,401,"*",4.87047837198744,5.59313575960369,3.35500271656571,1.99210604375637,0.0101956935770155,0.0272241750744899
"3717","16",68930345,68930745,401,"*",3.0293404936483,3.87585188924959,0.720713611062692,2.79908473608953,0.0102088282694785,0.0272519151626073
"7632","3",195870533,195870933,401,"*",5.57970274094101,4.78424829181269,6.08948810185547,-1.10961524085777,0.0102141770892045,0.027258861954922
"9218","7",99267472,99267872,401,"*",5.45903264887415,4.62053483121002,5.98587715105464,-1.16968542562248,0.0102261205926466,0.0272833996994671
"8621","6",114623906,114624306,401,"*",1.8807327539979,2.82582824957928,0,3.43064918072449,0.0103022290377063,0.0274790710022132
"7118","3",13504431,13504831,401,"*",3.03657333174387,0,4.03657333174387,-4.2668212544687,0.0103166848584271,0.0275102356850856
"3226","15",65384884,65385284,401,"*",3.53375333964803,2.55611725015297,4.11118349576529,-1.34728877257583,0.0103493981857002,0.027590055598462
"8761","6",157764525,157764925,401,"*",4.58676396327131,1.5979280370159,5.49290720659858,-3.16298411237702,0.0103574390921052,0.027604077064754
"1893","11",67022236,67022636,401,"*",4.04310074299207,4.71129415095927,2.76002381348931,1.73083229330628,0.0103646225647349,0.0276158064308709
"1366","10",72081993,72082393,401,"*",5.04125885636283,5.44309636103674,4.48233945651474,0.800598609667022,0.010410177735394,0.0277272394274822
"6369","20",49608854,49609254,401,"*",3.77392837730267,4.48004381512868,2.33403475183181,1.83307850548435,0.0104120323774535,0.0277272394274822
"7070","3",9947161,9947561,401,"*",3.44977970259834,1.5615188764053,4.24044123363977,-2.34892873296374,0.0104155075682113,0.0277290538129015
"2384","12",57782534,57782934,401,"*",1.72849015995076,2.72849015995076,0,3.8448086210763,0.0104445964849843,0.027799039987522
"5388","2",36459797,36460197,401,"*",1.85313938265855,0,2.85313938265855,-3.86745611991932,0.010458408966936,0.02782834021363
"4160","17",48101285,48101685,401,"*",4.68616606696914,5.17459386119326,3.94217384474826,1.07733605667704,0.0104618748572833,0.0278301013022078
"764","1",152111414,152111814,401,"*",1.52474342560362,2.52474342560362,0,3.75756021137156,0.0104713186337637,0.0278477592283239
"641","1",114123123,114123523,401,"*",2.79445668358161,0,3.79445668358161,-4.19311851867635,0.0104978148140941,0.0279107452531166
"379","1",44044217,44044617,401,"*",4.40689431992016,2.76528181392426,5.1549277886802,-2.08480112776263,0.0105112583323622,0.0279390034677812
"8826","7",1558971,1559371,401,"*",4.73773520416191,5.3560373998016,3.63282805515781,1.51334811707356,0.010536188934867,0.0279977711321433
"10035","9",111334457,111334857,401,"*",2.43535111191949,0,3.33598941714651,-3.16140854925713,0.01056386282382,0.028063795108783
"4491","19",2059785,2060185,401,"*",3.97898871439244,4.6951253054269,2.49388588056698,1.88706510465592,0.0105701800554265,0.0280730631656699
"10332","X",115732371,115732771,401,"*",2.74915713969731,3.61004881448657,0.305676111783848,2.91412063785763,0.0105886678328672,0.0281146410490119
"8593","6",109790244,109790644,401,"*",3.23249295651908,4.04362677959671,1.20575981561449,2.45263107235481,0.0106046337905598,0.0281495026400924
"5216","2",10285577,10285977,401,"*",2.72155322679158,0,3.72155322679158,-4.16767844260133,0.0106116128171813,0.0281524531077523
"3399","15",89498223,89498623,401,"*",3.31664253382466,4.21347967812348,0.459597609394381,3.03164791917229,0.0106124352390841,0.0281524531077523
"9716","8",127253602,127254002,401,"*",2.71864727661623,0.275999942128537,3.57945453453037,-2.72795353698281,0.010614254864404,0.0281524531077523
"5182","19",58362571,58362971,401,"*",2.8226616080528,0,3.8226616080528,-4.19492205271431,0.0106299041106959,0.0281864275443913
"4958","19",44575293,44575693,401,"*",5.54649532050254,6.24875459470273,4.12354645164754,1.88113377852507,0.0106851421536579,0.0283253300948329
"646","1",114780484,114780884,401,"*",5.23637297341808,5.82620481055378,4.22166557175652,1.40860853766488,0.0107466028152021,0.0284806496504354
"3125","15",40776748,40777148,401,"*",1.85866722346242,0,2.78272407271964,-3.35750683703779,0.0108273256375614,0.0286869212367317
"733","1",150624064,150624464,401,"*",3.1052665290667,3.96005686726169,0.720713611062692,2.84083234942682,0.0108355873061635,0.028701148655904
"1643","11",34105378,34105778,401,"*",2.91735512611698,0,3.91735512611698,-4.21028548026046,0.0108542891303887,0.0287353479912265
"6881","22",39532771,39533171,401,"*",2.91735512611698,0,3.91735512611698,-4.21028548026046,0.0108542891303887,0.0287353479912265
"10191","9",130941033,130941433,401,"*",4.43905998580625,3.52773768515418,4.99320916867333,-1.25646102827523,0.0108642337899132,0.028754005430637
"2386","12",64451726,64452126,401,"*",1.90397856671369,0,2.90397856671369,-3.87235853984064,0.0108835590599704,0.0287974736524142
"5120","19",49443631,49444031,401,"*",5.00644012472512,5.61610064391089,3.92970309760447,1.47212055685036,0.0109187383048531,0.0288828565233654
"4914","19",42121736,42122136,401,"*",3.18715428702541,1.85923330647874,3.86672053190345,-1.71760368510809,0.0109709280585476,0.0290131790517147
"2009","11",71204331,71204731,401,"*",2.84632026886119,1.13474606017159,3.60732742186615,-2.19390351913363,0.0110050703690867,0.029095717478206
"9314","7",106378022,106378422,401,"*",3.07516734551193,1.4372635025062,3.82249200847062,-2.07031988317162,0.0110192539878862,0.029125458276903
"5618","2",72137419,72137819,401,"*",3.4448414710133,4.19818404067506,1.77508373296686,2.04732297501375,0.0110298718709955,0.0291457610009665
"4506","19",3136724,3137124,401,"*",2.07447907229496,0,3.00932952353395,-3.47713616429899,0.0110657531494009,0.0292327921234505
"3344","15",75170852,75171252,401,"*",3.37402716641623,1.11098510860607,4.21533031015924,-2.65900687436024,0.011080926384167,0.0292650863126285
"5125","19",49493537,49493937,401,"*",3.09881757571539,1.68638142886487,3.79865631505827,-1.86095839583111,0.0110893169173894,0.0292794547499573
"664","1",115458614,115459014,401,"*",4.77130138992797,5.29989886904532,3.9282774097002,1.1534380706974,0.0110957173577712,0.0292885624403935
"6681","22",31646609,31647009,401,"*",3.29968852915503,1.72422582354133,4.03474663470671,-1.99159565852925,0.0111132963760971,0.0293271647255421
"6875","22",39320130,39320530,401,"*",3.31414362899241,0.847950702772275,4.17731449645463,-2.81443920677715,0.0111260261950817,0.0293529532127022
"6768","22",37538778,37539178,401,"*",5.5000329564323,4.76463634127143,5.98478684133498,-1.03009962984753,0.0111514793762959,0.0294122861572513
"7532","3",184003585,184003985,401,"*",4.24876302045735,4.97387020242201,2.7216731320169,1.9712458030389,0.0111600770737332,0.0294271426558984
"3343","15",75149955,75150355,401,"*",4.76927629511941,4.10274958624961,5.22342939856215,-0.962871397413477,0.0111813418794095,0.0294753833076068
"3668","16",66928237,66928637,401,"*",1.81368160778714,0,2.81368160778714,-3.8297463974436,0.0111938653411004,0.0295005612082904
"6986","22",43275519,43275919,401,"*",3.93847001233159,2.81657622667181,4.56187780771291,-1.52805381290057,0.0112095130949393,0.0295339573844632
"5720","2",109562424,109562824,401,"*",2.69084686100975,0.275999942128537,3.5488081394868,-2.68890191077358,0.0112472729118533,0.0296255795249852
"8569","6",108562615,108563015,401,"*",3.55579508192979,1.80129289468107,4.32440251402758,-2.19992268879949,0.0112792994905385,0.0297020555700701
"1110","1",228371057,228371457,401,"*",2.78455572907482,3.74076515542239,0,3.83814209394697,0.0112857898925176,0.0297112638417075
"2805","14",55103176,55103576,401,"*",2.88353453276618,3.88353453276618,0,4.19769048449224,0.0113270649825616,0.0298120180196031
"4154","17",47941245,47941645,401,"*",4.64475514430839,5.08043170060311,4.0176070533956,0.925213511674001,0.0113514310598348,0.0298682272717021
"271","1",32974706,32975106,401,"*",1.77048433838186,2.77048433838186,0,3.82842394863348,0.0114023998082996,0.0299943859256224
"8163","5",140348113,140348513,401,"*",2.75097016749507,0,3.75097016749507,-4.14011835140877,0.0114217716007611,0.0300342360798619
"5361","2",28596671,28597071,401,"*",3.72941591344448,2.58272049052556,4.36013952775208,-1.53008906870528,0.0114236011286125,0.0300342360798619
"2730","14",22689179,22689579,401,"*",2.17145958337669,0,3.17145958337669,-3.95359065411014,0.0114348643783528,0.0300558869054956
"7335","3",93470480,93470880,401,"*",4.81185585609259,5.61871611855006,2.81531373248263,2.38318925648227,0.0114383325973673,0.0300570428988272
"6026","2",232238163,232238563,401,"*",4.89967689957948,5.34939099996343,4.24275589280671,0.946908241218545,0.0114466490009489,0.03007093471001
"3562","16",29265264,29265664,401,"*",1.45096216500109,0,2.45096216500109,-3.66693285240098,0.0114554693836975,0.0300861427978824
"3135","15",40891812,40892212,401,"*",4.1523203889076,4.60848762845576,3.48140422344928,0.9677033677726,0.0114748956663033,0.0301291903407566
"10307","X",71181939,71182339,401,"*",1.70573702999792,0,2.70573702999792,-3.77154486474167,0.011479118860422,0.0301323075085131
"3773","16",84851217,84851617,401,"*",2.78002956796038,0,3.78002956796038,-4.14396387889661,0.0115171674531852,0.0302107989801049
"8671","6",137728809,137729209,401,"*",2.21179790413047,3.21179790413047,0,3.99150601784258,0.0115183863817972,0.0302107989801049
"6959","22",42697657,42698057,401,"*",3.95811498023579,2.68296844014228,4.62425056766521,-1.66138706654169,0.011519184667006,0.0302107989801049
"5565","2",64338868,64339268,401,"*",2.72131338644013,0,3.72131338644013,-4.12760275728807,0.0115240605003785,0.0302107989801049
"420","1",46084549,46084949,401,"*",3.76250970181902,4.60837816364782,1.45959760939438,2.61517764490466,0.0115242402960884,0.0302107989801049
"3603","16",30875160,30875560,401,"*",4.03905749109741,4.75327879394828,2.56272998788746,1.93325284316163,0.0115812696102672,0.0303522843627942
"7643","3",196143101,196143501,401,"*",2.8554012841594,0,3.8554012841594,-4.16074274313244,0.0115947751461681,0.0303796576889436
"3256","15",67174878,67175278,401,"*",4.03901671389181,3.13152944862637,4.59177464653671,-1.26575545672356,0.0116096436128706,0.030410586660792
"9675","8",123632908,123633308,401,"*",5.15147057893279,5.9057651755982,3.4765961597408,2.11024376451316,0.0116978698745198,0.0306336038270735
"1303","10",70290653,70291053,401,"*",4.84089371043641,5.24798554885344,4.27169244188122,0.827258723235356,0.011743038917277,0.0307437776982259
"7007","22",45435658,45436058,401,"*",3.89756975500602,4.58132553801491,2.55267953490167,1.7192104184793,0.0117793411674528,0.0308306859406563
"7451","3",141303412,141303812,401,"*",3.80005711572303,4.51806531027116,2.3063158633222,1.958513529339,0.0117972906918639,0.030869525472383
"7825","5",1516155,1516555,401,"*",2.69103414739979,0,3.69103414739979,-4.10689678610743,0.0118197499039829,0.030920141749349
"3210","15",64536192,64536592,401,"*",3.11502295305014,0.860962442849693,3.95527809882023,-2.56879615572857,0.0118272291894315,0.0309315545995014
"7150","3",22743225,22743625,401,"*",1.59585282453764,2.59585282453764,0,3.74285361169426,0.0119215419163481,0.0311699956585233
"1552","10",103368496,103368896,401,"*",3.88705716427605,1.57315950445984,4.73415903476348,-2.6919696149706,0.0119400958195588,0.0312102847008482
"3572","16",29807851,29808251,401,"*",2.59208727206878,3.59208727206878,0,4.08846936864438,0.0120330931915427,0.0314450895013327
"2096","11",76153529,76153929,401,"*",4.32479885361995,5.18474367345609,1.890638612505,2.80735491164904,0.012067236617058,0.0315260130098185
"1385","10",72331961,72332361,401,"*",3.92985443252957,2.30166918462921,4.67531132772941,-2.06388843091982,0.0120906093914932,0.0315787626869921
"462","1",55021989,55022389,401,"*",2.82254980946214,0,3.82254980946214,-4.12924195858241,0.0121324064492144,0.0316795932671541
"5153","19",50992658,50993058,401,"*",2.86173276092909,3.73354512736471,0.305676111783848,2.9589143071776,0.0121683754879164,0.0317651569483352
"9575","8",100416888,100417288,401,"*",4.71178079829484,5.58130282931117,2.18014522969999,2.86811500245435,0.0121777028254254,0.0317811466059289
"6734","22",36465151,36465551,401,"*",4.52556619666614,1.98545422652221,5.39588799836642,-2.84592302357631,0.012240930949523,0.0319377601666707
"1760","11",62839177,62839577,401,"*",2.64001625204478,3.64001625204478,0,4.09156120369616,0.0122609711798561,0.0319733763328565
"4328","17",75601345,75601745,401,"*",3.34773454911494,0.847950702772275,4.21420486006383,-2.82119003249467,0.0122673252842005,0.0319733763328565
"323","1",41936168,41936568,401,"*",3.87622585516274,2.69270211374363,4.51751770234173,-1.5714669526772,0.0122709227631602,0.0319733763328565
"5615","2",71747409,71747809,401,"*",4.96328991258055,5.64335263083959,3.63337097909189,1.74771323232324,0.0122717524201554,0.0319733763328565
"8101","5",135191318,135191718,401,"*",3.38627582606499,0.597928037015899,4.27788811003098,-2.9686969039671,0.012272812212261,0.0319733763328565
"5502","2",46411283,46411683,401,"*",5.54471046337898,5.03911208637389,5.91836627899961,-0.743588378754795,0.0122739107131671,0.0319733763328565
"1087","1",225777531,225777931,401,"*",5.14960585230699,5.91680263567551,3.40318570917052,2.18424107845829,0.0123235511693514,0.0320942653780667
"5235","2",10575916,10576316,401,"*",4.30592413836285,3.49090144876431,4.8235530435424,-1.12536126257416,0.0123717667895047,0.0322113812659587
"5831","2",158885601,158886001,401,"*",3.66774644184651,4.473635870293,1.67796342535961,2.4616112729239,0.0123830843848581,0.0322323924782893
"3047","14",103111289,103111689,401,"*",5.77254335490081,6.71712588079505,2.04264170595005,3.57284328685243,0.0123987359225581,0.0322646706951729
"213","1",30006216,30006616,401,"*",3.90439549207772,4.42999258621426,3.06910650453875,1.20537568162545,0.0124094035331737,0.0322838803232996
"5402","2",38444286,38444686,401,"*",2.98454524992293,3.77187465269259,1.11744209279377,2.2513437384668,0.0124126234069231,0.0322838803232996
"3251","15",67105306,67105706,401,"*",5.01503318748664,5.42419367391435,4.44175337403889,0.830467027303956,0.0124341247699036,0.0323313304535743
"2759","14",45635406,45635806,401,"*",1.90913264102204,2.8277510169762,0,3.37948863697413,0.0124408780509341,0.0323404176677636
"2358","12",53675822,53676222,401,"*",2.66048109444585,0,3.66048109444585,-4.07391582527641,0.0124474186316174,0.0323489473471596
"600","1",109274744,109275144,401,"*",2.6664886077237,3.6664886077237,0,4.09137671055276,0.0124541064794012,0.0323578551853551
"4807","19",19821589,19821989,401,"*",2.70613200919543,0,3.70613200919543,-4.08474117278991,0.0124612428424898,0.0323679233739102
"40","1",8078170,8078570,401,"*",2.52094857505777,0.110985108606068,3.37840365025677,-2.75978590757892,0.0124943957697017,0.0324455463145708
"2487","12",120446229,120446629,401,"*",2.8865099792354,3.76060318031954,0.305676111783848,2.96428440054772,0.0125083617705722,0.0324733169168007
"3220","15",65045126,65045526,401,"*",2.38574650838112,3.26727912129405,0,3.05752385140769,0.012518035618901,0.0324899329282406
"4609","19",10760270,10760670,401,"*",3.15334171981596,0.860962442849693,3.99801775174855,-2.58985511272337,0.0125238106010695,0.0324961820422422
"9051","7",47453154,47453554,401,"*",4.04301857588491,1.5979280370159,4.90407307222857,-2.732968767812,0.0125274492774098,0.0324961820422422
"890","1",201515904,201516304,401,"*",3.70709039732302,2.12122272794602,4.44423695709036,-1.99704606565685,0.0125302658615275,0.0324961820422422
"8044","5",132737448,132737848,401,"*",4.3841793439212,5.25004279388865,1.890638612505,2.84174930723379,0.0125353599236572,0.0325009005335156
"8082","5",134591278,134591678,401,"*",3.81114423720642,2.70278075450686,4.43049163551339,-1.49694012428492,0.0125421002304852,0.0325098837261858
"6646","22",30298342,30298742,401,"*",4.26944080604163,2.23014342574129,5.08232326814189,-2.44364125712254,0.0125486129867885,0.0325182725571476
"4900","19",41327660,41328060,401,"*",3.58107726651857,2.08187287421763,4.30026209199003,-1.89360428745094,0.0126055942107834,0.0326574060407271
"7718","4",6773178,6773578,401,"*",4.22367408984088,4.66841431255824,3.57740609975931,0.937556664770435,0.0126139685997469,0.0326705736827996
"9763","8",129710457,129710857,401,"*",4.26506447538178,5.11877827182296,1.890638612505,2.75452514362519,0.0126276020557597,0.0326973520488951
"6580","22",21045604,21046004,401,"*",4.42938480470247,4.87547816505074,3.78023008388169,0.926379763346657,0.0126610261830428,0.032775348165545
"7044","22",46798546,46798946,401,"*",3.55567990003263,2.40967060232178,4.1862033068412,-1.51767000316334,0.0126667194058058,0.0327815358807361
"2503","12",121717004,121717404,401,"*",4.05676993663973,1.74308450590215,4.90384807783796,-2.67760452859197,0.0126790372102392,0.0328048603523525
"6718","22",36374627,36375027,401,"*",5.1525872743549,4.11411354817084,5.7501496762006,-1.40713316356885,0.0127442154441363,0.0329649044261279
"10365","X",154600306,154600706,401,"*",1.60110797303007,2.60110797303007,0,3.71548417308042,0.0128035589287545,0.0331097765419199
"3906","17",6797091,6797491,401,"*",2.89925465517349,0.275999942128537,3.77715500770304,-2.82808070513438,0.0128104038547671,0.0331188482048875
"597","1",109197327,109197727,401,"*",2.76545672097374,0,3.76545672097374,-4.08602898471962,0.0128231051625427,0.033143051754749
"1149","10",3532649,3533049,401,"*",3.91363315191013,4.69372054943986,2.09130913159223,2.21951249755099,0.012826868242097,0.0331441466552494
"3672","16",67017885,67018285,401,"*",5.14100265607788,5.57091267511041,4.52582710381038,0.906128660816129,0.0128776808870865,0.0332612390565372
"5415","2",43051375,43051775,401,"*",4.24708052755676,2.38625539540223,5.03341026425448,-2.27186504066833,0.0128788858130249,0.0332612390565372
"7083","3",11499103,11499503,401,"*",4.12390047021619,4.88309710615978,2.42233418747258,2.11478969885359,0.0128869674219623,0.0332734525658105
"446","1",53185664,53186064,401,"*",3.63587252159164,4.2723187988914,2.4693849999093,1.56395633596432,0.0128919266290176,0.0332775999461638
"4915","19",42172251,42172651,401,"*",3.05524237100134,0.847950702772275,3.8899208805674,-2.59200658638213,0.0129023677030866,0.0332922213229404
"6869","22",39283566,39283966,401,"*",5.8065469720683,5.24724273861142,6.20858215944493,-0.800299920917308,0.0129042997913704,0.0332922213229404
"8356","6",27688182,27688582,401,"*",2.66552460448379,0,3.57836760201945,-3.23754491041867,0.0129180658679398,0.0333190758158271
"9346","7",128893110,128893510,401,"*",3.12449625821581,0,4.12449625821581,-4.16831906083576,0.0129348285767953,0.0333536434462701
"8630","6",122543030,122543430,401,"*",1.8608735005928,2.8608735005928,0,3.81330604790653,0.0129443774742214,0.0333695964757526
"6348","20",48620406,48620806,401,"*",5.42938738661888,6.170556719693,3.82322047108911,2.03088386841984,0.0129575232627369,0.0333948113172328
"2172","11",130434489,130434889,401,"*",2.60825060498198,3.60825060498198,0,4.05493898354726,0.012998348599216,0.033491331736038
"9397","7",139242962,139243362,401,"*",2.63029841690329,3.63029841690329,0,4.05958575938266,0.0130034704753056,0.0334958329788238
"5629","2",74198321,74198721,401,"*",2.62849977941208,0,3.62849977941208,-4.04202488077231,0.013022726971805,0.0335324071189901
"1396","10",73252490,73252890,401,"*",2.62862767300435,0,3.62862767300435,-4.04226668918425,0.0130244261404239,0.0335324071189901
"4566","19",7871485,7871885,401,"*",1.79715381548875,0,2.79715381548875,-3.76000586363376,0.0130509199750752,0.0335919037221527
"4242","17",62109451,62109851,401,"*",3.5715214671756,2.13474606017159,4.27693145044894,-1.88366513737632,0.0130579708990485,0.0336013381314639
"2648","13",99087632,99088032,401,"*",2.60729764174489,3.60729764174489,0,4.04950383191642,0.0131120201541337,0.0337316744504348
"4635","19",11482592,11482992,401,"*",3.46840227921942,1.15812200518099,4.31509915934094,-2.67407450393006,0.0131356381291363,0.0337836767120181
"4692","19",15828699,15829099,401,"*",4.60574754665971,5.13424245084297,3.76298895674315,1.13317903662792,0.0131463865121949,0.0338025611744908
"9046","7",45917605,45918005,401,"*",3.33224263330393,4.08365777985337,1.6727783845728,2.01683479798694,0.0131730583418174,0.0338623683093857
"6673","22",31179313,31179713,401,"*",3.04257049943529,3.89055949393832,0.720713611062692,2.75477851054271,0.0131895664163628,0.033891058091369
"1073","1",224732379,224732779,401,"*",3.49796777505339,4.24954021575121,1.83766675035812,2.04453179332821,0.0131910486052351,0.033891058091369
"4705","19",16197599,16197999,401,"*",3.34724147738462,1.8227300469711,4.07180684451048,-1.91715242429211,0.0132215046877722,0.0339605160523135
"4153","17",47895831,47896231,401,"*",2.82570395217074,0,3.79457068043702,-3.77109811256561,0.0132302810858546,0.0339742664365088
"1056","1",223962039,223962439,401,"*",3.19821417241666,2.02479087522258,3.8366420500177,-1.54146640220495,0.0132515782355427,0.0340201536440149
"7203","3",45689084,45689484,401,"*",4.24738303950051,2.88429740896057,4.93556344897075,-1.77854322355821,0.0132652208944046,0.0340442544479802
"5213","2",10097380,10097780,401,"*",3.81531446908698,2.26056951195938,4.54615985581466,-1.96891811696867,0.0132691743987407,0.0340442544479802
"8481","6",43308264,43308664,401,"*",2.86653518473147,3.73879298110796,0.305676111783848,2.93919823916037,0.0132712564694444,0.0340442544479802
"862","1",183279139,183279539,401,"*",3.73308059027708,4.59213816601465,1.30759451594933,2.68627842194724,0.0133167584317632,0.0341491630286184
"8136","5",139281035,139281435,401,"*",3.28515565765011,2.19902905005661,3.8977211366088,-1.47675618940093,0.0133190337615901,0.0341491630286184
"6508","21",36478187,36478587,401,"*",4.04992688141124,1.74308450590215,4.89623781789838,-2.66230041677454,0.0133429109562155,0.0341983779939413
"6040","2",233486955,233487355,401,"*",4.47513243058814,5.21719805425643,2.86439579072446,2.04651051950924,0.0133451201985425,0.0341983779939413
"2947","14",74619673,74620073,401,"*",4.05622803371005,4.95752218345008,1.13766951450702,3.04485469867765,0.0133725393356998,0.0342597968267476
"4880","19",40605366,40605766,401,"*",3.86281060620659,4.56077589235136,2.45844687303884,1.84113961609269,0.0134428843658367,0.0344290252491513
"553","1",93988943,93989343,401,"*",4.67857020375041,5.16653433386268,3.93566682434653,1.04356396630702,0.013445531674127,0.0344290252491513
"7186","3",45057561,45057961,401,"*",2.59843300007216,0.492197610022622,3.42034540580791,-2.49877600106598,0.0134846062053666,0.0345201745133515
