"","CHR","START","END","SRR5800657","SRR5800658","SRR5800659","SRR5800660","SRR5800661","SRR5800662"
"23573","4",128811875,128812275,0,0,0,0,0,0
"23574","4",129093429,129093829,0,0,0,0,0,0
"23575","4",129822677,129823077,0,0,0,0,0,0
"23576","4",132227759,132228159,0,0,0,0,1.07996541245043,0
"23577","4",132344820,132345220,0,0,0,0,0,0
"23578","4",132564960,132565360,0,0,0,0,0,0
"23579","4",133865611,133866011,0,0,0,0,0,0
"23580","4",135601321,135601721,0,0,0,0,0,0
"23581","4",136320130,136320530,0,0,0,0,0,0
"23582","4",138053559,138053959,0,0,0,0,0,0
"23583","4",138192132,138192532,0,0,0,0,0,0
"23584","4",138199474,138199874,0,0,0,0,0,0
"23585","4",138235566,138235966,0,0,0,0,0,0
"23586","4",138242143,138242543,0,0,0,0,0,0
"23587","4",138308372,138308772,0,0,0,0,0,0
"23588","4",138650859,138651259,0,0,0,0,0,0
"23589","4",138875876,138876276,0,0,0,0,0,0
"23590","4",138897820,138898220,0,0,0,0,0,0
"23591","4",138910989,138911389,0,0,0,0,0,0
"23592","4",139014276,139014676,0,4.95056956009012,6.63105772624523,3.34750104495781,0,0
"23593","4",139015598,139015998,0,0,0,0,0,0
"23594","4",139082823,139083223,0,0,0,0,0,0
"23595","4",139084130,139084530,0,0,0,0,0,0
"23596","4",139172252,139172652,4.94399098221156,2.47528478004506,0,0,0,0
"23597","4",139176246,139176646,0,0,0,0,0,0
"23598","4",139177882,139178282,0,0,0,0,0,0
"23599","4",139243475,139243875,0,0,0,0,0,0
"23600","4",139295643,139296043,3.70799323665867,0,0,0,3.23989623735128,7.26499821227924
"23601","4",139301138,139301538,0,0,0,8.92666945322082,0,0
"23602","4",139453583,139453983,0,0,0,0,0,0
"23603","4",139555167,139555567,0,0,0,2.23166736330521,0,0
"23604","4",139556168,139556568,0,0,0,0,10.7996541245043,0
"23605","4",139596092,139596492,0,0,0,5.57916840826301,0,7.26499821227924
"23606","4",139599967,139600367,0,1.65018985336337,0,20.0850062697468,18.3594120116572,12.7137468714887
"23607","4",139641241,139641641,0,1.65018985336337,0,0,2.15993082490085,0
"23608","4",139645452,139645852,0,0,0,0,0,0.908124776534905
"23609","4",139655091,139655491,0,0,0,16.737505224789,26.9991353112606,9.08124776534905
"23610","4",139665558,139665958,0,0,0,14.5058378614838,1.07996541245043,0
"23611","4",139872300,139872700,27.1919504021636,0,0,0,3.23989623735128,0
"23612","4",139989391,139989791,12.3599774555289,18.1520883869971,0,0,0,0
"23613","4",140012694,140013094,0,0,0,17.8533389064416,7.55975788715298,9.08124776534905
"23614","4",140037338,140037738,22.247959419952,4.12547463340844,6.63105772624523,24.5483409963573,2.15993082490085,11.8056220949538
"23615","4",140049212,140049612,4.94399098221156,0,0,0,25.9191698988102,0
"23616","4",140090164,140090564,0,0,0,15.6216715431364,14.0395503618555,21.7949946368377
"23617","4",140096115,140096515,1.23599774555289,0,0,14.5058378614838,7.55975788715298,8.17312298881414
"23618","4",140130682,140131082,0,0,0,17.8533389064416,6.47979247470255,12.7137468714887
"23619","4",140150965,140151365,0,0,0,0,0,0
"23620","4",140186660,140187060,0,0,0,32.3591767679255,34.5588931984136,25.4274937429773
"23621","4",140253202,140253602,0,0,0,0,0,0
"23622","4",140267359,140267759,0,0,0,0,0,0
"23623","4",140373275,140373675,0,0,0,0,0,0
"23624","4",140523858,140524258,0,0,0,0,0,0
"23625","4",140727997,140728397,1.23599774555289,0,0,3.34750104495781,0,0
"23626","4",140756839,140757239,0,0,0,0,0,0
"23627","4",140856699,140857099,0,0,0,0,0,0
"23628","4",141636262,141636662,0,0,0,0,0,0
"23629","4",141643571,141643971,0,0,0,0,0,0
"23630","4",142408075,142408475,0,0,0,22.3166736330521,0,4.54062388267452
"23631","4",142474365,142474765,0,0,0,0,0,7.26499821227924
"23632","4",142549997,142550397,0,0,0,25.6641746780099,21.5993082490085,5.44874865920943
"23633","4",142615320,142615720,4.94399098221156,8.25094926681687,3.7891758435687,7.81083577156822,12.9595849494051,6.35687343574433
"23634","4",142817427,142817827,6.17998872776445,0,0,0,0,0
"23635","4",142847213,142847613,0,0,0,25.6641746780099,22.6792736614589,17.2543707541632
"23636","4",143184705,143185105,0,0,0,0,0,0
"23637","4",143336062,143336462,0,0,0,0,0,0
"23638","4",143336827,143337227,0,0,0,0,0,0
"23639","4",143346243,143346643,0,0,0,0,0,0
"23640","4",143513179,143513579,0,0,0,0,0,0
"23641","4",144356321,144356721,0,0,0,0,0,0
"23642","4",145097964,145098364,0,0,0,5.57916840826301,0,7.26499821227924
"23643","4",145180412,145180812,0,0,0,0,0,0
"23644","4",145481602,145482002,0,0,0,0,0,0
"23645","4",145545831,145546231,0,0,0,0,0,0
"23646","4",145619208,145619608,0,0,0,0,0,0
"23647","4",145679488,145679888,0,0,0,32.3591767679255,1.07996541245043,8.17312298881414
"23648","4",145732850,145733250,0,0,0,0,0,0
"23649","4",145734764,145735164,0,0,0,0,0,0
"23650","4",145808303,145808703,0,0,0,0,0,0
"23651","4",145812923,145813323,0,0,0,0,0,0
"23652","4",145936366,145936766,0,0,0,1.1158336816526,0,0
"23653","4",145954813,145955213,0,0,0,22.3166736330521,21.5993082490085,9.08124776534905
"23654","4",146175875,146176275,0,0,0,0,0,0
"23655","4",146222302,146222702,0,0,0,23.4325073147047,18.3594120116572,11.8056220949538
"23656","4",146241429,146241829,0,0,0,0,0,0
"23657","4",146521755,146522155,0,0,0,14.5058378614838,0,0.908124776534905
"23658","4",146945731,146946131,0,0,0,0,0,0
"23659","4",146957281,146957681,0,0,0,0,0,0
"23660","4",147577957,147578357,0,0,0,0,0,0
"23661","4",147617158,147617558,0,0,0,0,2.15993082490085,0
"23662","4",147684029,147684429,0,0,0,0,0,0
"23663","4",147731681,147732081,0,0,0,0,0,0
"23664","4",147777450,147777850,0,0,0,0,0,0
"23665","4",147831745,147832145,0,0,0,0,0,0
"23666","4",148007282,148007682,0,0,0,4.46333472661041,0,0
"23667","4",148442412,148442812,0,0,0,0,0,0
"23668","4",148749379,148749779,0,0,3.7891758435687,0,0,0
"23669","4",148795139,148795539,0,0,0,0,0,0
"23670","4",150212873,150213273,0,0,0,0,0,0
"23671","4",150215596,150215996,0,0,0,0,12.9595849494051,18.1624955306981
"23672","4",150664967,150665367,12.3599774555289,14.0266137535887,19.8931731787357,0,7.55975788715298,3.63249910613962
"23673","4",150962217,150962617,7.41598647331734,4.95056956009012,5.68376376535305,0,2.15993082490085,0
"23674","4",151015662,151016062,0,0,0,0,11.8796195369547,22.7031194133726
"23675","4",151408699,151409099,0,0,0,0,0,3.63249910613962
"23676","4",151409897,151410297,0,0,0,26.7800083596625,7.55975788715298,19.070620307233
"23677","4",151540709,151541109,0,0,0,0,0,10.8974973184189
"23678","4",151744663,151745063,9.88798196442313,1.65018985336337,0,5.57916840826301,0,0
"23679","4",151760875,151761275,0,0,0,5.57916840826301,0,0
"23680","4",151990229,151990629,0,0,0,0,4.3198616498017,0
"23681","4",152265127,152265527,0,0,0,14.5058378614838,0,0
"23682","4",152310175,152310575,42.0239233487983,21.4524680937239,15.1567033742748,5.57916840826301,0,0
"23683","4",152536121,152536521,0,0,0,0,0,0
"23684","4",152679818,152680218,0,0,0,8.92666945322082,8.63972329960341,4.54062388267452
"23685","4",152779628,152780028,0,0,0,0,0,0
"23686","4",152936054,152936454,0,0,0,0,0,0
"23687","4",152981294,152981694,0,0,0,0,7.55975788715298,0
"23688","4",152984004,152984404,0,0,0,0,0,0
"23689","4",152991950,152992350,0,0,0,0,1.07996541245043,2.72437432960471
"23690","4",152997806,152998206,0,0,0,0,0,0
"23691","4",153204168,153204568,1.23599774555289,0,0,20.0850062697468,0,0
"23692","4",153205775,153206175,6.17998872776445,0,0,12.2741704981786,22.6792736614589,13.6218716480236
"23693","4",153233967,153234367,0,0,0,23.4325073147047,2.15993082490085,14.5299964245585
"23694","4",153249125,153249525,0,0,0,24.5483409963573,0,3.63249910613962
"23695","4",153344426,153344826,0,0,0,18.9691725880942,3.23989623735128,0
"23696","4",153466208,153466608,0,0,0,0,0,0
"23697","4",153467251,153467651,0,0,0,0,0,2.72437432960471
"23698","4",153486264,153486664,0,0,0,41.2858462211463,4.3198616498017,3.63249910613962
"23699","4",153652073,153652473,0,0,0,0,0,0
"23700","4",153677059,153677459,0,0,0,10.0425031348734,0,9.98937254188395
"23701","4",154507081,154507481,0,0,0,0,0,0
"23702","4",154550243,154550643,0,0,0,0,0,0
"23703","4",154602610,154603010,0,0,0,13.3900041798312,14.0395503618555,8.17312298881414
"23704","4",154707917,154708317,0,0,0,0,0,0
"23705","4",154738473,154738873,0,0,0,0,0,0
"23706","4",154743948,154744348,0,0,0,0,0,0
"23707","4",154908156,154908556,0,0,0,0,0,0
"23708","4",155376685,155377085,0,0,0,0,0,0
"23709","4",155392803,155393203,0,0,0,0,0,0
"23710","4",155433637,155434037,0,0,0,4.46333472661041,7.55975788715298,2.72437432960471
"23711","4",155758775,155759175,0,0,0,0,0,0
"23712","4",156476288,156476688,0,0,0,0,0,0
"23713","4",156614962,156615362,0,0,0,0,0,0
"23714","4",156933943,156934343,0,0,0,6.69500208991562,5.39982706225213,0
"23715","4",156970731,156971131,0,0,0,16.737505224789,12.9595849494051,0
"23716","4",156971686,156972086,0,0,0,0,7.55975788715298,0
"23717","4",156999111,156999511,0,0,0,27.8958420413151,10.7996541245043,2.72437432960471
"23718","4",157012803,157013203,0,0,0,0,0,0
"23719","4",157271121,157271521,0,0,0,13.3900041798312,19.4393774241077,4.54062388267452
"23720","4",157824102,157824502,0,0,0,0,0,0
"23721","4",158094692,158095092,0,0,0,0,0,0
"23722","4",158210282,158210682,0,0,0,0,0,0
"23723","4",158671925,158672325,0,0,0,0,0,0
"23724","4",158723222,158723622,0,0,0,4.46333472661041,0,3.63249910613962
"23725","4",158768715,158769115,0,0,0,0,0,0
"23726","4",158810055,158810455,0,0,0,22.3166736330521,0,0
"23727","4",158810703,158811103,0,0,0,21.2008399513994,0,0
"23728","4",158873829,158874229,0,0,0,37.9383451761885,35.638858610864,0
"23729","4",158996614,158997014,0,0,0,0,0,0
"23730","4",159006212,159006612,0,0,0,6.69500208991562,20.5193428365581,0
"23731","4",159093968,159094368,0,0,0,10.0425031348734,1.07996541245043,1.81624955306981
"23732","4",159102838,159103238,0,0,0,0,0,0
"23733","4",159175431,159175831,0,0,0,0,0,0
"23734","4",159446509,159446909,0,0,0,0,0,0
"23735","4",159549101,159549501,0,0,0,0,0,0
"23736","4",159715265,159715665,0,0,0,0,0,0
"23737","4",159804573,159804973,0,0,0,3.34750104495781,1.07996541245043,0.908124776534905
"23738","4",160026715,160027115,0,0,0,0,0,0
"23739","4",160319190,160319590,0,0,0,0,0,0
"23740","4",161936628,161937028,0,0,0,0,0,0
"23741","4",162163853,162164253,0,0,0,0,0,0
"23742","4",162684052,162684452,0,0,0,30.1275094046203,5.39982706225213,11.8056220949538
"23743","4",162952263,162952663,0,0,0,7.81083577156822,0,0
"23744","4",163166725,163167125,0,0,0,0,0,0
"23745","4",163494354,163494754,0,0,0,0,0,0
"23746","4",163542278,163542678,0,0,0,0,0,8.17312298881414
"23747","4",164204475,164204875,0,0,0,0,0,7.26499821227924
"23748","4",164350714,164351114,0,0,0,8.92666945322082,4.3198616498017,0
"23749","4",164648134,164648534,0,0,0,15.6216715431364,0,0
"23750","4",164956742,164957142,0,0,0,0,0,4.54062388267452
"23751","4",165112767,165113167,0,0,0,0,0,0
"23752","4",165222007,165222407,0,0,0,0,0,0
"23753","4",165327278,165327678,0,0,0,0,0,0
"23754","4",165378841,165379241,0,0,0,0,15.119515774306,0.908124776534905
"23755","4",165440504,165440904,0,0,0,1.1158336816526,0,0
"23756","4",165476602,165477002,0,0,0,0,0,0
"23757","4",165710088,165710488,0,0,0,0,0,0
"23758","4",168098240,168098640,0,0,0,2.23166736330521,4.3198616498017,0
"23759","4",168304928,168305328,7.41598647331734,0,0,13.3900041798312,10.7996541245043,7.26499821227924
"23760","4",168318446,168318846,0,0,0,13.3900041798312,26.9991353112606,2.72437432960471
"23761","4",168487324,168487724,0,0,0,0,0,0
"23762","4",168560176,168560576,0,0,0,2.23166736330521,3.23989623735128,0
"23763","4",168587639,168588039,0,0,0,0,0,0
"23764","4",168589124,168589524,0,0,0,0,0,0
"23765","4",168601179,168601579,0,0,0,0,5.39982706225213,0
"23766","4",168618573,168618973,3.70799323665867,15.6768036069521,0.947293960892176,33.4750104495781,22.6792736614589,40.8656149440707
"23767","4",168631405,168631805,0,0,0,0,0,0
"23768","4",168796321,168796721,16.0679706921876,0,0,0,0,5.44874865920943
"23769","4",168831837,168832237,0,0,0,0,0,0
"23770","4",169010156,169010556,0,0,0,0,0,0
"23771","4",169069998,169070398,0,0,0,60.2550188092405,15.119515774306,14.5299964245585
"23772","4",169070770,169071170,21.0119616743991,16.5018985336337,3.7891758435687,42.4016799027989,23.7592390739094,12.7137468714887
"23773","4",169115874,169116274,1.23599774555289,0,0,0,0,3.63249910613962
"23774","4",169225389,169225789,0,0,0,0,8.63972329960341,0
"23775","4",169229528,169229928,0,0,0,14.5058378614838,8.63972329960341,5.44874865920943
"23776","4",169270880,169271280,0,0,0,0,0,0
"23777","4",169282724,169283124,0,0,0,36.8225114945359,35.638858610864,35.4168662848613
"23778","4",169345382,169345782,0,0,0,0,0,0
"23779","4",169612448,169612848,0,0,0,0,0,0
"23780","4",169620267,169620667,0,0,0,0,0,0
"23781","4",169659931,169660331,0,0,0,0,0,0
"23782","4",169757735,169758135,0,0,0,0,0,0
"23783","4",169899234,169899634,0,0,0,0,0,0
"23784","4",170026228,170026628,0,0,0,0,0,19.070620307233
"23785","4",170027149,170027549,0,0,0,0,0,0
"23786","4",170090023,170090423,0,0,0,0,0,0
"23787","4",170259567,170259967,0,0,0,0,9.71968871205383,5.44874865920943
"23788","4",171880125,171880525,0,0,0,0,0,0
"23789","4",172514037,172514437,0,0,0,0,0,0
"23790","4",172758591,172758991,0,0,0,0,0,0
"23791","4",172982160,172982560,0,0,0,0,0,0
"23792","4",173074509,173074909,0,0,0,0,0,0
"23793","4",173120991,173121391,0,0,0,1.1158336816526,11.8796195369547,15.4381212010934
"23794","4",173168459,173168859,0,0,0,0,0,0
"23795","4",173169431,173169831,0,0,0,0,0,0
"23796","4",173191748,173192148,0,0,0,0,0,0
"23797","4",173209494,173209894,0,0,0,0,0,0
"23798","4",173252236,173252636,0,0,0,0,0,0
"23799","4",173334347,173334747,0,0,0,0,0,0
"23800","4",173369694,173370094,0,0,0,0,0,0
"23801","4",173370613,173371013,0,0,0,0,0,0
"23802","4",174283025,174283425,0,0,0,0,0,0
"23803","4",174284107,174284507,0,0,0,0,1.07996541245043,0
"23804","4",174423644,174424044,0,0,0,0,0,0
"23805","4",175035266,175035666,0,0,0,0,0,0
"23806","4",175346409,175346809,0,0,0,0,0,0
"23807","4",176002212,176002612,0,0,0,0,0,0
"23808","4",176065631,176066031,0,0,0,0,0,0
"23809","4",176195383,176195783,0,0,0,0,0,0
"23810","4",176270649,176271049,0,0,0,0,0,0
"23811","4",176319636,176320036,0,0,0,0,0,0
"23812","4",176320363,176320763,0,0,0,0,0,0
"23813","4",176436441,176436841,0,0,0,0,0,0
"23814","4",176792730,176793130,0,0,0,0,0,0
"23815","4",176794240,176794640,0,0,0,16.737505224789,0,0
"23816","4",176988223,176988623,0,0,0,0,0,0
"23817","4",177310102,177310502,0,0,0,7.81083577156822,0,0
"23818","4",177442013,177442413,0,0,0,0,0,0
"23819","4",177596018,177596418,0,0,0,0,0,0
"23820","4",177632530,177632930,0,0,0,0,0,0
"23821","4",177728277,177728677,0,0,0,0,0,0
"23822","4",178015024,178015424,0,0,0,0,0,0
"23823","4",178198690,178199090,0,0,0,0,0,0
"23824","4",179110360,179110760,0,0,0,0,0,0
"23825","4",179804312,179804712,0,0,0,0,0,0
"23826","4",182865518,182865918,0,0,0,0,0,0
"23827","4",182925256,182925656,0,0,0,0,3.23989623735128,4.54062388267452
"23828","4",182938100,182938500,0,0,0,12.2741704981786,5.39982706225213,1.81624955306981
"23829","4",182975727,182976127,0,0,0,0,0,0
"23830","4",183098862,183099262,0,0,0,0,0,0
"23831","4",183118633,183119033,0,0,0,0,0,0
"23832","4",183183279,183183679,0,0,0,0,0,0
"23833","4",183201328,183201728,0,0,0,0,0,0.908124776534905
"23834","4",183241218,183241618,0,0,0,0,0,0
"23835","4",183348913,183349313,0,0,0.947293960892176,0,2.15993082490085,0
"23836","4",183407088,183407488,0,0,0,0,0,0
"23837","4",183423251,183423651,0,0,0,0,0,0
"23838","4",183438746,183439146,0,0,0,0,0,0
"23839","4",183444297,183444697,0,0,0,0,0,0
"23840","4",183492833,183493233,0,0,0,0,0,0
"23841","4",183504362,183504762,0,0,0,0,0,0
"23842","4",183506165,183506565,0,0,0,0,0,0
"23843","4",183659030,183659430,0,0,0,0,0,0
"23844","4",183722752,183723152,0,0,0,0,0,1.81624955306981
"23845","4",183757102,183757502,0,0,0,0,10.7996541245043,8.17312298881414
"23846","4",183823378,183823778,0,0,0,18.9691725880942,15.119515774306,7.26499821227924
"23847","4",183988047,183988447,0,0,0,3.34750104495781,0,0
"23848","4",184165348,184165748,0,0,0,0,0,0
"23849","4",184266026,184266426,0,0,0,0,0,0
"23850","4",184339657,184340057,14.8319729466347,9.90113912018025,0,0,0,0
"23851","4",184343790,184344190,0,0,0,0,0,0
"23852","4",184383461,184383861,0,0,0,2.23166736330521,0,0
"23853","4",184417903,184418303,0,0,0,11.158336816526,9.71968871205383,0
"23854","4",184453392,184453792,0,0,0,0,1.07996541245043,2.72437432960471
"23855","4",184472913,184473313,0,0,0,13.3900041798312,0,0
"23856","4",184474524,184474924,0,0,0,0,0,0
"23857","4",184529302,184529702,0,0,0,0,1.07996541245043,0
"23858","4",184537400,184537800,0,0,0,0,0,0
"23859","4",184649242,184649642,0,0,0,0,0,0
"23860","4",184688394,184688794,0,0,0,0,0,5.44874865920943
"23861","4",184734149,184734549,0,0,0,0,0,0
"23862","4",184746467,184746867,0,0,0,6.69500208991562,0,0
"23863","4",184792960,184793360,0,0,0,46.8650146294093,11.8796195369547,24.5193689664424
"23864","4",184813513,184813913,0,0,0,0,0,9.08124776534905
"23865","4",184814975,184815375,0,0,0,0,0,0
"23866","4",184825881,184826281,0,0,0,0,0,0
"23867","4",184845457,184845857,0,0,0,0,0,0
"23868","4",184968682,184969082,1.23599774555289,0,0,0,8.63972329960341,0
"23869","4",185112087,185112487,0,0,0,4.46333472661041,9.71968871205383,1.81624955306981
"23870","4",185143000,185143400,0,0,0,0,0,0
"23871","4",185196457,185196857,0,0,0,35.7066778128833,21.5993082490085,19.070620307233
"23872","4",185203952,185204352,0,0,0,0,0,0
"23873","4",185209296,185209696,0,0,0,0,0,0
"23874","4",185235853,185236253,0,0,0,0,0,0
"23875","4",185269263,185269663,0,0,0,0,0,0
"23876","4",185305945,185306345,0,0,0,0,0,0
"23877","4",185358502,185358902,0,0,0,11.158336816526,0,6.35687343574433
"23878","4",185396582,185396982,0,0,0,0,0,0
"23879","4",185426010,185426410,0,0,0,0,0,0
"23880","4",185471249,185471649,0,0,0,0,0,0
"23881","4",185535367,185535767,0,0,0,0,0,0
"23882","4",185559879,185560279,0,0,0,0,0,0
"23883","4",185573796,185574196,0,0,0,0,0,0
"23884","4",185839104,185839504,0,0,0,23.4325073147047,6.47979247470255,26.3356185195122
"23885","4",185857554,185857954,0,0,0,0,0,0
"23886","4",185865950,185866350,0,3.30037970672675,0,21.2008399513994,22.6792736614589,15.4381212010934
"23887","4",185897007,185897407,0,0,0,0,0,0
"23888","4",185920132,185920532,0,0,0,0,0,0
"23889","4",186191126,186191526,0,0,0,7.81083577156822,0,0
"23890","4",186622127,186622527,0,0,0,0,0,0
"23891","4",186676473,186676873,0,0,0,0,0,0
"23892","4",186725848,186726248,0,0,0,7.81083577156822,0,0
"23893","4",186726630,186727030,0,0,0,0,0,0
"23894","4",186735838,186736238,0,0,0,0,0,0
"23895","4",186765102,186765502,0,0,0,0,0,0
"23896","4",186765676,186766076,0,0,0,0,9.71968871205383,0
"23897","4",186829777,186830177,0,0,0,0,0,0
"23898","4",186832926,186833326,0,0,0,20.0850062697468,0,0
"23899","4",187354718,187355118,0,0,0,0,0,0
"23900","4",187671545,187671945,0,0,0,12.2741704981786,1.07996541245043,8.17312298881414
"23901","4",188002289,188002689,0,0,0,0,0,0
"23902","4",188021825,188022225,0,0,0,7.81083577156822,0,0
"23903","4",188127441,188127841,0,0,0,0,0,0
"23904","4",188181862,188182262,0,0,0,0,0,0
"23905","4",188941685,188942085,0,0,0,0,0,0
"23906","4",189143244,189143644,0,0,0,0,0,0
"23907","5",47318,47718,1.23599774555289,0,0,0,0,0
"23908","5",82087,82487,0,0,0,14.5058378614838,31.3189969610623,10.8974973184189
"23909","5",188589,188989,25.9559526566107,5.77566448677181,27.4715248658731,7.81083577156822,0,3.63249910613962
"23910","5",218002,218402,0,0,0,0,0,0
"23911","5",263501,263901,0,0,0,0,0,0
"23912","5",271163,271563,0,0,0,0,0,0
"23913","5",386784,387184,0,0,0,0,0,0
"23914","5",395260,395660,2.47199549110578,4.95056956009012,18.9458792178435,6.69500208991562,0,0
"23915","5",413617,414017,0,0,8.52564564802958,8.92666945322082,0,12.7137468714887
"23916","5",430946,431346,4.94399098221156,0,9.47293960892176,17.8533389064416,3.23989623735128,8.17312298881414
"23917","5",442905,443305,0,0,0,0,0,0
"23918","5",458797,459197,0,0,0,0,0,0
"23919","5",473772,474172,0,0,0,10.0425031348734,3.23989623735128,0.908124776534905
"23920","5",657543,657943,0,0,0,0,0,0
"23921","5",672347,672747,0,0,0,37.9383451761885,32.3989623735128,34.5087415083264
"23922","5",674610,675010,0,0,0,1.1158336816526,7.55975788715298,6.35687343574433
"23923","5",759038,759438,0,0,0,22.3166736330521,16.1994811867564,20.8868698603028
"23924","5",784680,785080,0,0,0,0,0,0
"23925","5",892657,893057,11.123979709976,0,0,0,0,29.059992849117
"23926","5",912553,912953,60.5638895320917,0,0,0,0,0
"23927","5",919332,919732,3.70799323665867,2.47528478004506,1.89458792178435,0,0,0
"23928","5",923424,923824,28.4279481477165,29.7034173605407,2.84188188267653,0,0,0
"23929","5",957337,957737,0,0,0,0,0,0
"23930","5",1161172,1161572,0,0,0,8.92666945322082,28.0791007237111,6.35687343574433
"23931","5",1167852,1168252,0,0.825094926681687,0,40.1700125394937,15.119515774306,12.7137468714887
"23932","5",1171334,1171734,43.2599210943512,47.0304108208562,37.891758435687,0,0,0
"23933","5",1174330,1174730,13.5959752010818,0,0,0,0,0
"23934","5",1204720,1205120,0,4.95056956009012,0,0,0,0
"23935","5",1207577,1207977,0,18.1520883869971,0,4.46333472661041,0,0
"23936","5",1268624,1269024,0,0,0,0,0,0
"23937","5",1283771,1284171,0,0,0,0,0,0
"23938","5",1290961,1291361,0,0,0,4.46333472661041,4.3198616498017,0
"23939","5",1312948,1313348,0,0,0,7.81083577156822,0,0
"23940","5",1316218,1316618,0,0,8.52564564802958,5.57916840826301,0,27.2437432960471
"23941","5",1327277,1327677,0,0,0,0,5.39982706225213,0
"23942","5",1512017,1512417,0,0,0,0,0,0
"23943","5",1514726,1515126,0,0,0,0,20.5193428365581,0
"23944","5",1516152,1516552,24.7199549110578,14.0266137535887,0,0,0,0
"23945","5",1521991,1522391,19.7759639288463,0,0,10.0425031348734,1.07996541245043,14.5299964245585
"23946","5",1523831,1524231,0,0,0,0,0,0
"23947","5",1542749,1543149,13.5959752010818,0,0,0,0,0
"23948","5",1545758,1546158,0,0,0,12.2741704981786,0,2.72437432960471
"23949","5",1555385,1555785,0,0,0,0,0,0
"23950","5",1564038,1564438,0,0,0,2.23166736330521,6.47979247470255,14.5299964245585
"23951","5",1565182,1565582,0,0,0,0,16.1994811867564,3.63249910613962
"23952","5",1568482,1568882,0,0,0,0,0,0
"23953","5",1599016,1599416,0,0,0,0,0,0
"23954","5",1601597,1601997,3.70799323665867,12.3764239002253,0,29.0116757229677,15.119515774306,20.8868698603028
"23955","5",1608258,1608658,1.23599774555289,0,0,0,0,0
"23956","5",1644892,1645292,19.7759639288463,0,0.947293960892176,0,0,0
"23957","5",1763585,1763985,0,0,0,0,6.47979247470255,0
"23958","5",1772700,1773100,0,0,0,0,0,0
"23959","5",1783080,1783480,16.0679706921876,11.5513289735436,9.47293960892176,0,0,0
"23960","5",1789809,1790209,0,0,0,71.4133556257666,33.4789277859632,29.9681176256519
"23961","5",1799708,1800108,0,0,0,0,0,0
"23962","5",1801576,1801976,0,0,0,33.4750104495781,0,0
"23963","5",1867141,1867541,0,1.65018985336337,0,7.81083577156822,18.3594120116572,17.2543707541632
"23964","5",1936433,1936833,0,0,0,16.737505224789,7.55975788715298,11.8056220949538
"23965","5",2780363,2780763,0,0,0,0,0,0
"23966","5",3276070,3276470,0,0,0,0,3.23989623735128,0
"23967","5",3310951,3311351,0,0,0,0,0,0
"23968","5",4879686,4880086,0,0,0,0,0,0
"23969","5",5025875,5026275,0,0,0,0,0,0
"23970","5",5126440,5126840,0,0,0,0,0,0
"23971","5",5145961,5146361,0,0,0,0,0,0
"23972","5",5165477,5165877,2.47199549110578,0,0,0,0,0
"23973","5",5271211,5271611,0,0,0,0,0,0
"23974","5",5288231,5288631,0,0,0,0,0,0
"23975","5",5304611,5305011,0,0,0,0,0,0
"23976","5",5335847,5336247,0,0,0,0,0,0.908124776534905
"23977","5",5340316,5340716,0,0,0,0,0,0
"23978","5",5351321,5351721,0,0,0,0,0,0
"23979","5",5422072,5422472,0,0,0,0,0,0
"23980","5",5598540,5598940,0,0,0,0,0,0
"23981","5",5665500,5665900,0,0,0,0,0,0
"23982","5",5826899,5827299,0,0,0,0,0,0
"23983","5",5979411,5979811,0,0,0,10.0425031348734,0,0
"23984","5",6003145,6003545,0,0,0,17.8533389064416,0,0
"23985","5",6081429,6081829,12.3599774555289,0,0,6.69500208991562,3.23989623735128,8.17312298881414
"23986","5",6159058,6159458,0,0,0,0,0,0
"23987","5",6181266,6181666,1.23599774555289,0,0,0,3.23989623735128,0
"23988","5",6193282,6193682,0,0,0,0,0,0
"23989","5",6195751,6196151,0,0,0,0,0,0
"23990","5",6236157,6236557,0,0,0,3.34750104495781,0,0
"23991","5",6633022,6633422,0,0,0,0,0,0
"23992","5",6636292,6636692,0,0,0,0,0,0
"23993","5",6704549,6704949,0,0,0,2.23166736330521,2.15993082490085,0
"23994","5",6713004,6713404,0,0,0,0,0,0
"23995","5",6759457,6759857,0,0,0,0,0,0
"23996","5",6766538,6766938,0,0,0,0,0,0
"23997","5",6781693,6782093,0,0,0,0,0,0
"23998","5",6875366,6875766,0,0,0,0,0,0
"23999","5",7372392,7372792,0,0,3.7891758435687,5.57916840826301,8.63972329960341,8.17312298881414
"24000","5",7742134,7742534,0,0,0,0,0,0
"24001","5",7816270,7816670,0,0,0,4.46333472661041,0,2.72437432960471
"24002","5",7868921,7869321,0,0,0,0,0,0
"24003","5",7927788,7928188,0,0,0,10.0425031348734,5.39982706225213,21.7949946368377
"24004","5",8457300,8457700,0,0,0,0,0,0
"24005","5",8775425,8775825,0,0,0,4.46333472661041,0,0
"24006","5",8829267,8829667,0,0,0,0,0,0
"24007","5",9046687,9047087,0,0,0,0,0,0
"24008","5",9059869,9060269,0,0,0,0,0,0
"24009","5",9149979,9150379,0,0,0,0,0,0
"24010","5",9196392,9196792,0,0,0,0,0,0
"24011","5",9239094,9239494,0,0,0,7.81083577156822,0,0
"24012","5",9316714,9317114,0,0,0,0,0,0
"24013","5",9343155,9343555,0,0,0,0,0,0
"24014","5",9348447,9348847,0,0,0,46.8650146294093,0,0
