"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"9183","13",113208487,113208887,401,"*",2.30902861339121,3.30902861339121,0,4.05053601142427,0.0149288637729665,0.0372508353715569
"11676","16",48409964,48410364,401,"*",2.30902861339121,3.30902861339121,0,4.05053601142427,0.0149288637729665,0.0372508353715569
"31465","8",119871077,119871477,401,"*",2.08562696204236,3.08562696204236,0,3.98190736465276,0.0149350368753959,0.0372553791497528
"6619","11",112318163,112318563,401,"*",2.31076795550458,3.31076795550458,0,4.05085736266082,0.0149356042649742,0.0372553791497528
"4386","10",77943115,77943515,401,"*",3.21613088797148,4.02234131265267,1.22411704779908,2.52295151542816,0.0149479739389599,0.0372713421364846
"30743","8",42391500,42391900,401,"*",3.57799753524894,1.27599994212854,4.42376284946973,-2.72234275522824,0.0149489923214353,0.0372713421364846
"19138","20",50675984,50676384,401,"*",4.13301202456468,4.82575687829923,2.75085267274542,1.97583529059377,0.0149493862062026,0.0372713421364846
"9828","14",74217635,74218035,401,"*",2.09283232872653,0,3.09283232872653,-3.96368448210697,0.0149525117709528,0.0372729992236423
"23715","4",156970731,156971131,401,"*",2.30728717176059,3.30728717176059,0,4.0493363896231,0.0149553935553739,0.0372740481799727
"138","1",10032598,10032998,401,"*",2.31250520315704,3.31250520315704,0,4.0502123774408,0.0149789345592168,0.0373117834903092
"3739","10",24464081,24464481,401,"*",2.31250520315704,3.31250520315704,0,4.0502123774408,0.0149789345592168,0.0373117834903092
"13400","18",7812411,7812811,401,"*",2.31250520315704,3.31250520315704,0,4.0502123774408,0.0149789345592168,0.0373117834903092
"17925","2",215314905,215315305,401,"*",2.10824205068693,3.10824205068693,0,3.98708178779192,0.0149808110539495,0.0373117834903092
"19524","21",34845746,34846146,401,"*",2.14933117685175,3.14933117685175,0,4.00182574016448,0.0149828513923188,0.0373117834903092
"27626","6",131694817,131695217,401,"*",2.08488732342514,3.08488732342514,0,3.97951481213952,0.0149913559240753,0.0373145256587681
"24745","5",76867781,76868181,401,"*",2.10423594457053,3.10423594457053,0,3.98549049825948,0.014994964007598,0.0373145256587681
"26924","6",53794361,53794761,401,"*",2.10423594457053,3.10423594457053,0,3.98549049825948,0.014994964007598,0.0373145256587681
"30740","8",42290246,42290646,401,"*",2.10423594457053,3.10423594457053,0,3.98549049825948,0.014994964007598,0.0373145256587681
"2544","1",178538531,178538931,401,"*",2.95126999255394,3.8311267635343,0.305676111783848,3.10750600599564,0.0149962708097796,0.0373145256587681
"13087","17",66702527,66702927,401,"*",3.43591589232985,1.30166918462921,4.26146841982185,-2.63461989646062,0.0150006858397232,0.0373193803758949
"22822","4",7196647,7197047,401,"*",2.1491342888441,0,3.1491342888441,-3.97916336802434,0.0150230811415034,0.0373689582803761
"25120","5",124596852,124597252,401,"*",2.07543163682328,3.07543163682328,0,3.97649377375556,0.015026398505418,0.0373710725390905
"11136","16",138507,138907,401,"*",2.24951702469338,3.24951702469338,0,4.03233041883949,0.0150431754474737,0.0373992066741209
"17898","2",208253950,208254350,401,"*",2.08691881152175,3.08691881152175,0,3.9787918686797,0.0150465007484097,0.0373992066741209
"377","1",31700998,31701398,401,"*",2.32178813011545,3.32178813011545,0,4.05150578877813,0.0150476733887731,0.0373992066741209
"20732","3",41268018,41268418,401,"*",2.32178813011545,3.32178813011545,0,4.05150578877813,0.0150476733887731,0.0373992066741209
"14822","19",48770217,48770617,401,"*",4.87776671681025,5.79442979890834,1.72263201522817,3.31997315269211,0.0150500570895792,0.0373992066741209
"13020","17",63550098,63550498,401,"*",5.02905485793621,5.95433562238945,1.72071361106269,3.44901577468874,0.0150549740861636,0.0374052883052876
"31392","8",116351361,116351761,401,"*",2.31424036138669,3.31424036138669,0,4.04846691715214,0.0150640962044906,0.0374156774537904
"32881","9",115118859,115119259,401,"*",2.31424036138669,3.31424036138669,0,4.04846691715214,0.0150640962044906,0.0374156774537904
"28465","7",16847347,16847747,401,"*",2.1005300307244,3.1005300307244,0,3.982849461835,0.0150866877750276,0.0374656456862712
"24391","5",42912186,42912586,401,"*",2.10063924863488,3.10063924863488,0,3.98175796702642,0.0151000760597549,0.0374909935170018
"28463","7",16817533,16817933,401,"*",2.30379796963044,3.30379796963044,0,4.04449002342299,0.0151018454672671,0.0374909935170018
"8582","13",41060212,41060612,401,"*",2.29529456454423,3.29529456454423,0,4.04288953842128,0.0151050159756756,0.0374927191031765
"20107","22",39559427,39559827,401,"*",4.63970406182109,5.19208460419153,3.73325469599921,1.40212809816655,0.0151222012073185,0.0375292248871122
"6538","11",107545216,107545616,401,"*",2.08999863243433,3.08999863243433,0,3.97926833402118,0.01512886866008,0.0375396206955393
"15598","2",28387021,28387421,401,"*",2.7371829952597,3.64516489375209,0,3.35050140298912,0.0151496801767718,0.0375851033509232
"30072","7",134941169,134941569,401,"*",2.31597343521347,3.31597343521347,0,4.04541988173862,0.0151991442780494,0.0377016441590789
"14426","19",33041276,33041676,401,"*",2.30205019892621,3.30205019892621,0,4.04087058095388,0.0152213563602789,0.0377427995855641
"9226","14",21456008,21456408,401,"*",2.3269424650145,0,3.3269424650145,-4.03210666150497,0.0152228079639934,0.0377427995855641
"29979","7",130363444,130363844,401,"*",4.8044150744302,3.92288628196829,5.34762195276777,-1.35295013733757,0.0152232115851189,0.0377427995855641
"30782","8",50056304,50056704,401,"*",2.11223706336051,3.11223706336051,0,3.98192417031625,0.0152398859335727,0.037777956194745
"28565","7",23349445,23349845,401,"*",2.44516784344535,3.38953663072855,0,3.73045399092559,0.015244794157394,0.0377839391765487
"27869","6",145015906,145016306,401,"*",2.08852345498365,3.08852345498365,0,3.97432130458409,0.0152506353203735,0.0377922320946298
"1288","1",88327657,88328057,401,"*",2.31176372790666,3.31176372790666,0,4.04296708475583,0.0152641450761953,0.0378195225460582
"29370","7",74173905,74174305,401,"*",2.32615408701794,0,3.32615408701794,-4.02803993462272,0.015279170465269,0.0378505586959379
"21101","3",97719151,97719551,401,"*",2.07511482486496,3.07511482486496,0,3.96904229967122,0.0152946876496199,0.0378828028031306
"424","1",32760039,32760439,401,"*",2.092646912425,0,3.092646912425,-3.95424026600616,0.0153084973970435,0.0379046103605723
"20420","3",10137173,10137573,401,"*",2.092646912425,0,3.092646912425,-3.95424026600616,0.0153084973970435,0.0379046103605723
"24556","5",59744611,59745011,401,"*",2.06765347502681,3.06765347502681,0,3.96652286256699,0.0153356795186612,0.0379657080728413
"2783","1",201515904,201516304,401,"*",3.70709039732302,2.12122272794602,4.44423695709036,-2.12253223275051,0.0153472899704727,0.0379882421789148
"17425","2",168545627,168546027,401,"*",2.30030030829513,3.30030030829513,0,4.03643043713222,0.0153732238087252,0.0380462169619203
"31184","8",99464004,99464404,401,"*",3.28390970573377,4.09951540706606,1.22479399915738,2.52653889585168,0.0153851223814449,0.0380694434878882
"10638","15",71252016,71252416,401,"*",3.44369847751399,4.26973558244899,1.30567611178385,2.70735137750276,0.0153929921790158,0.03808269512306
"911","1",58840385,58840785,401,"*",2.11779344211924,3.11779344211924,0,3.97878402258675,0.0154387309547741,0.0381896160445873
"30109","7",138089344,138089744,401,"*",2.11977915039281,3.11977915039281,0,3.97845335887954,0.0154771362687749,0.0382783647823097
"10018","14",88978942,88979342,401,"*",2.07338389730498,3.07338389730498,0,3.96392124075913,0.0155178171954109,0.0383606140216033
"18521","20",1400006,1400406,401,"*",2.07338389730498,3.07338389730498,0,3.96392124075913,0.0155178171954109,0.0383606140216033
"16601","2",95023140,95023540,401,"*",4.32632559128417,5.02504585244671,2.91871548186038,1.92349105430406,0.0155179903677779,0.0383606140216033
"4967","10",124532095,124532495,401,"*",2.75509163086712,0,3.67333266970673,-3.37585524344661,0.0155299538821013,0.038383923221003
"3523","10",3482251,3482651,401,"*",2.07673264382751,3.07673264382751,0,3.96382630086504,0.0155326448642308,0.0383843105096491
"650","1",43349198,43349598,401,"*",3.43005311507165,1.27599994212854,4.25813180100179,-2.59406314962456,0.0155427843152878,0.0383938596827253
"14680","19",44800436,44800836,401,"*",4.12996370074512,2.79149603355119,4.81214104040264,-1.89779062698445,0.0155456875175639,0.0383938596827253
"8569","13",39527968,39528368,401,"*",2.30166918462921,3.30166918462921,0,4.03268544039498,0.0155501978550177,0.0383938596827253
"1747","1",112852222,112852622,401,"*",2.28889165282784,3.28889165282784,0,4.02992372411724,0.0155535286133794,0.0383938596827253
"12366","17",4497381,4497781,401,"*",2.28889165282784,3.28889165282784,0,4.02992372411724,0.0155535286133794,0.0383938596827253
"30466","8",13194178,13194578,401,"*",2.28889165282784,3.28889165282784,0,4.02992372411724,0.0155535286133794,0.0383938596827253
"8372","13",23445790,23446190,401,"*",3.26138420850716,4.09744686479363,1.04264170595005,2.78101346502056,0.0155542534671334,0.0383938596827253
"4180","10",69449848,69450248,401,"*",4.89222990386312,4.10955124795783,5.39681316514118,-1.21753747160068,0.0155810285388517,0.0384536839252806
"17869","2",205682217,205682617,401,"*",2.28508371512241,3.28508371512241,0,4.02631362405237,0.0156335774647477,0.0385760025340155
"2044","1",150624055,150624455,401,"*",3.07966665012489,3.9317193928555,0.720713611062692,2.89080071560756,0.0156356846399261,0.0385760025340155
"29929","7",128476560,128476960,401,"*",2.92360817507392,0,3.85109317130347,-3.46857107845458,0.0156508505131922,0.0386071305981774
"17052","2",120793647,120794047,401,"*",3.95575847818431,4.60625519098928,2.73914457157608,1.78015099533314,0.0156580606217334,0.0386131092153412
"21541","3",128787885,128788285,401,"*",3.77915047966678,2.10272391131683,4.53373308381031,-2.1847242064346,0.0156583729565975,0.0386131092153412
"17164","2",128374175,128374575,401,"*",2.06690456174534,3.06690456174534,0,3.95700319460612,0.0156900187752136,0.038684848505516
"14756","19",46784688,46785088,401,"*",3.84706872107672,2.32178813011545,4.57179583560346,-2.08721780617898,0.0156930319104501,0.0386859800318484
"20242","22",45777366,45777766,401,"*",4.42773894802259,4.99992974413906,3.46538937680472,1.45788078540603,0.0156988324039609,0.0386939813816747
"1903","1",119542626,119543026,401,"*",2.33850221011563,3.33850221011563,0,4.03896990033462,0.0157112448352844,0.0387182743695441
"28563","7",23334618,23335018,401,"*",2.49464312417791,3.44092272964142,0,3.74467161039621,0.0157254999293271,0.0387470997119876
"19038","20",47972399,47972799,401,"*",2.12763803690684,0,3.12763803690684,-3.95615605318484,0.0157480592491843,0.0387963736805702
"2156","1",154867078,154867478,401,"*",3.97608148078492,4.61435128543238,2.80321302876374,1.69379544072186,0.0157617184805677,0.0388237092383605
"13012","17",62804775,62805175,401,"*",3.08105203518876,3.90704420643939,0.943380246368475,2.69967011349961,0.0157728351990398,0.0388447742966922
"1302","1",89455078,89455478,401,"*",3.83719612578608,4.61265920178166,2.04264170595005,2.39828433042489,0.0157818288913422,0.0388606048428335
"2371","1",164660275,164660675,401,"*",2.29679414663803,3.29679414663803,0,4.02484927127645,0.0157859990672609,0.0388645549207954
"3362","1",234533071,234533471,401,"*",2.12220925711193,0,3.12220925711193,-3.95089071592426,0.0158112812896459,0.0389204723570579
"24791","5",81213055,81213455,401,"*",2.09299616852078,3.09299616852078,0,3.96171927640685,0.0158289339552721,0.0389575940342137
"10238","14",103372547,103372947,401,"*",3.12811989140404,0.158122005180995,4.03298798682978,-3.23852261614234,0.015847998676161,0.0389981783832874
"14408","19",29771697,29772097,401,"*",2.07468675141588,3.07468675141588,0,3.95544188653078,0.0158574254238057,0.039008699929992
"32453","9",86855112,86855512,401,"*",2.07468675141588,3.07468675141588,0,3.95544188653078,0.0158574254238057,0.039008699929992
"32196","9",34329238,34329638,401,"*",2.1654512624702,0,3.1654512624702,-3.96396795790589,0.0158780978541692,0.039052259340538
"19774","22",27115770,27116170,401,"*",3.79898625197289,4.56791395465318,2.04264170595005,2.36683630683772,0.015880289533763,0.039052259340538
"31910","8",142710242,142710642,401,"*",2.83916003716299,0.110985108606068,3.72597019812074,-3.08400887076625,0.0159094611865361,0.0391176459628694
"5509","11",36214456,36214856,401,"*",2.30647575688963,0,3.30647575688963,-4.005580593324,0.0159609151964063,0.0392343659990106
"1417","1",93847280,93847680,401,"*",4.53300451109966,5.21866421449851,3.18031973552897,1.94202868656134,0.0159621129859965,0.0392343659990106
"22311","3",183959225,183959625,401,"*",5.44243051699742,4.49409809931931,6.0097509481432,-1.44053982922218,0.0159771807700169,0.0392650300085472
"15391","2",20071499,20071899,401,"*",2.52735581484671,3.52735581484671,0,4.08302855428031,0.0159906556508946,0.0392784429177894
"20536","3",15310693,15311093,401,"*",2.52735581484671,3.52735581484671,0,4.08302855428031,0.0159906556508946,0.0392784429177894
"21628","3",133591466,133591866,401,"*",2.52735581484671,3.52735581484671,0,4.08302855428031,0.0159906556508946,0.0392784429177894
"21144","3",99789350,99789750,401,"*",2.07393870437544,0,3.07393870437544,-3.9331515041573,0.0159930118495977,0.0392784429177894
"14777","19",47349035,47349435,401,"*",2.38377965604828,0,3.38377965604828,-4.02459312094487,0.0160296407687708,0.0393620199552208
"32531","9",93114716,93115116,401,"*",3.84110972357029,4.52451140183382,2.49766342767176,1.84559847571243,0.0160359874693141,0.0393712216259088
"19739","22",21641944,21642344,401,"*",3.20334909151377,4.07639888658043,0.633907673658242,3.01318766740251,0.0160533509574588,0.0394074641169645
"34134","X",151753830,151754230,401,"*",2.34025534613456,3.34025534613456,0,4.03234578381822,0.0160669041341507,0.0394343428967504
"28170","6",166542525,166542925,401,"*",2.27724430574509,3.27724430574509,0,4.0129922372511,0.0160741499612057,0.0394397478488887
"12319","17",2405217,2405617,401,"*",3.89494067092008,2.43908734139019,4.60463767165795,-1.97867089175234,0.0160743142394817,0.0394397478488887
"2870","1",204516173,204516573,401,"*",3.30819257183163,1.38153965457028,4.10475816688366,-2.42785067646181,0.016082600844609,0.0394536884341508
"8568","13",39365109,39365509,401,"*",3.21702598970383,4.08315921287726,0.720713611062692,2.98099404578013,0.0160940985578596,0.0394672047249991
"15949","2",45681662,45682062,401,"*",5.00937105130679,4.20253394823118,5.52373704449229,-1.24756895232471,0.0160959183854796,0.0394672047249991
"29757","7",106365252,106365652,401,"*",2.89634834664824,3.77133541252031,0.305676111783848,3.06182711837449,0.0160959278744434,0.0394672047249991
"34071","X",138877768,138878168,401,"*",2.09417173875657,3.09417173875657,0,3.95534082114088,0.0161145968822514,0.0395065853639657
"15118","2",8539915,8540315,401,"*",2.29268956608247,3.29268956608247,0,4.01635048206265,0.0161479613966244,0.0395819749657345
"1341","1",91092438,91092838,401,"*",2.05121310264708,3.05121310264708,0,3.94096209776213,0.016163870551162,0.0396145604155178
"27543","6",125858667,125859067,401,"*",3.58837235885954,4.35654995224349,1.83633848863484,2.35847022942369,0.0161781123104635,0.0396430495153341
"2210","1",156338243,156338643,401,"*",2.32744856649401,0,3.32744856649401,-4.0045870048661,0.0161913568470584,0.0396663499016908
"23375","4",101349701,101350101,401,"*",3.20382446043262,4.0328029438845,1.04264170595005,2.73139264828622,0.0161928589358348,0.0396663499016908
"8635","13",45332199,45332599,401,"*",2.9157404409615,3.79247003367261,0.305676111783848,3.06959582558574,0.0162000920244034,0.0396776510028484
"29464","7",80883451,80883851,401,"*",2.27480008172993,3.27480008172993,0,4.00892871968677,0.0162073872067622,0.0396826845511835
"32767","9",109331400,109331800,401,"*",2.27480008172993,3.27480008172993,0,4.00892871968677,0.0162073872067622,0.0396826845511835
"13701","18",54109130,54109530,401,"*",2.04913067252553,3.04913067252553,0,3.93919704859516,0.016212290391478,0.0396882738434339
"11154","16",795575,795975,401,"*",3.74240273981688,2.30846032609987,4.44717017346562,-1.95762868704142,0.0162189422911601,0.0396981415549306
"7769","12",92080453,92080853,401,"*",2.27863522348271,3.27863522348271,0,4.00921164004693,0.016258205470325,0.039787813871957
"9518","14",58738182,58738582,401,"*",2.06190020056245,3.06190020056245,0,3.9425590982825,0.0162694997431022,0.0398090215038814
"13726","18",56431545,56431945,401,"*",2.05493499343151,3.05493499343151,0,3.93945315673462,0.0162788354506184,0.0398254307438324
"30709","8",38785379,38785779,401,"*",2.14913579347526,3.14913579347526,0,3.96833624733578,0.0162910566829954,0.0398488928489418
"8934","13",98889558,98889958,401,"*",3.22961364415549,4.06180541638322,1.04264170595005,2.7467365671496,0.0163191198048068,0.0399110913230427
"8898","13",97600691,97601091,401,"*",2.73907594679149,3.64718242814583,0,3.33700515534092,0.0163356714572298,0.039945121067356
"16542","2",85707266,85707666,401,"*",3.98952472061995,2.82095444615459,4.62656734261451,-1.69945967625611,0.0163496750014888,0.039972910019782
"19526","21",34865697,34866097,401,"*",2.10582145263422,3.10582145263422,0,3.95309561754438,0.0163599627678401,0.0399888349778163
"13664","18",49656150,49656550,401,"*",2.06939128740123,3.06939128740123,0,3.94193480972914,0.016361469058334,0.0399888349778163
"10574","15",64835666,64836066,401,"*",3.73314086888678,2.12183635856475,4.4753176357872,-2.12449148650767,0.0163697939582463,0.0399998896760367
"32539","9",93566405,93566805,401,"*",2.07412654057019,0,3.07412654057019,-3.92529501329041,0.016371274006454,0.0399998896760367
"13899","19",1101755,1102155,401,"*",2.08630049035726,0,3.08630049035726,-3.92878626129708,0.0164106818336108,0.0400897075890111
"10382","15",42084487,42084887,401,"*",5.12819890458766,4.41074670605712,5.6051813702589,-1.13780337548485,0.0164292168463505,0.0401285144903766
"6105","11",69460532,69460932,401,"*",3.64284702469138,1.74308450590215,4.43529638737795,-2.44331493107412,0.0164371823584355,0.0401414969366115
"6029","11",67345959,67346359,401,"*",3.86137619795793,4.56729915501101,2.42233418747258,1.97670257052298,0.0164469463340587,0.0401588665445192
"31224","8",100908444,100908844,401,"*",2.12574193444145,0,3.12574193444145,-3.9407806365007,0.0164708747829118,0.0402108106805258
"21952","3",158709677,158710077,401,"*",2.26869528370195,3.26869528370195,0,3.9998017997053,0.0165084680245722,0.0402895998550066
"30908","8",71059090,71059490,401,"*",2.26869528370195,3.26869528370195,0,3.9998017997053,0.0165084680245722,0.0402895998550066
"31627","8",127293928,127294328,401,"*",3.92176103083247,4.61710089791491,2.52861690894885,1.97301344630314,0.0165235599898727,0.0403199354932514
"28041","6",157379917,157380317,401,"*",2.11820891605255,3.11820891605255,0,3.95254077337469,0.0165405069360535,0.0403488126363596
"4177","10",69425812,69426212,401,"*",3.14539276712101,0.847950702772275,3.99064317161639,-2.76464268722749,0.0165407221483663,0.0403488126363596
"19070","20",49562262,49562662,401,"*",2.35179040656455,0,3.30000045256987,-3.64044179774252,0.0165741066827814,0.0404237391010317
"15900","2",43612485,43612885,401,"*",4.55471993227432,5.09008997954437,3.6940221570418,1.30725030927677,0.01658678859388,0.0404481565034467
"27719","6",136593891,136594291,401,"*",2.30711515400857,0,3.30711515400857,-3.99198361091274,0.0165964764648566,0.0404652660232966
"32316","9",72557489,72557889,401,"*",2.05361417122086,3.05361417122086,0,3.93047400138821,0.0166838744472457,0.0406699779649001
"18310","2",232662487,232662887,401,"*",4.51492541082251,5.12058220022719,3.4509995545299,1.5952206017958,0.0166858076768711,0.0406699779649001
"10357","15",40471827,40472227,401,"*",4.62676070794813,5.27410293927483,3.42159626432902,1.76623082028147,0.0167188661780898,0.0407439979297423
"22115","3",171407749,171408149,401,"*",3.49375876719504,1.92694402495492,4.22706725414487,-2.11376959901771,0.0167247252408192,0.0407517195137463
"28060","6",158026509,158026909,401,"*",4.16052478124463,4.86651314548037,2.72119345131068,2.01895536053566,0.0167354891072293,0.0407713878105348
"11242","16",4612927,4613327,401,"*",2.06396429320975,3.06396429320975,0,3.93232596159613,0.0167388065192314,0.0407729114731874
"2498","1",173507083,173507483,401,"*",2.10381642649891,3.10381642649891,0,3.94354366003201,0.0167435574062196,0.0407779257878439
"10248","14",103552382,103552782,401,"*",3.64241259296374,4.39153971854104,1.99505541577213,2.16839675594037,0.0167582657336122,0.0408071853378281
"4910","10",119466646,119467046,401,"*",2.30615595203183,0,3.30615595203183,-3.98482775266512,0.0167651543349216,0.0408173971317669
"23521","4",123462016,123462416,401,"*",2.03911208637389,3.03911208637389,0,3.92329136136264,0.0167702502514227,0.0408199653477331
"19694","21",45364025,45364425,401,"*",2.12111505728337,3.12111505728337,0,3.9499728301471,0.0167740343596136,0.0408199653477331
"13279","17",77323012,77323412,401,"*",2.05744241846646,3.05744241846646,0,3.92877637608722,0.0167742944885971,0.0408199653477331
"22706","3",196971238,196971638,401,"*",3.03864441053468,0.597928037015899,3.89925593966187,-2.80571418301645,0.0168230659454507,0.0409320733830998
"30462","8",6559706,6560106,401,"*",2.26444261928986,3.26444261928986,0,3.99072495265806,0.016829410187219,0.0409409326526854
"31658","8",127931620,127932020,401,"*",5.00317241204788,4.11987020136405,5.54703930985756,-1.34554450587884,0.0168412428248173,0.0409631385618569
"11926","16",67806493,67806893,401,"*",3.54424182612253,1.5979280370159,4.34376156544602,-2.41644705937118,0.0168823495929879,0.0410565296941868
"33247","9",137436028,137436428,401,"*",3.78827810592664,4.55533759948467,2.04264170595005,2.35231786190315,0.0168929785671669,0.0410757831719875
"31951","8",143977039,143977439,401,"*",4.59654161350582,5.50788357173034,1.5280685331203,3.29463114669274,0.0168957657659296,0.0410759660177799
"18419","2",237487007,237487407,401,"*",2.12351015196032,3.12351015196032,0,3.94774020459637,0.0168988002055418,0.0410767497854495
"13130","17",69175680,69176080,401,"*",2.12530661287012,3.12530661287012,0,3.94606324948577,0.0169106738745084,0.0410990158060502
"22845","4",8362492,8362892,401,"*",2.30660831495534,3.30660831495534,0,4.00126675322709,0.0169260577119404,0.0411298042844616
"4425","10",79294317,79294717,401,"*",3.53110722297523,1.87812591726205,4.2813000484473,-2.19026021128411,0.0169369692209955,0.0411471964145863
"12841","17",50178343,50178743,401,"*",4.63938499425034,3.69157420010975,5.20652294921256,-1.4090541732853,0.0169386484646075,0.0411471964145863
"27394","6",116011532,116011932,401,"*",2.04780452316653,3.04780452316653,0,3.92281885344837,0.0169418520758821,0.0411483790156047
"5293","11",19380382,19380782,401,"*",2.32583861515054,0,3.32583861515054,-3.9855339733611,0.0169484915056282,0.0411513068842971
"7060","12",6332498,6332898,401,"*",2.32583861515054,0,3.32583861515054,-3.9855339733611,0.0169484915056282,0.0411513068842971
"4175","10",69392463,69392863,401,"*",2.06227674850611,0,3.06227674850611,-3.90672735339414,0.0169541169609962,0.0411583676055855
"25395","5",140311980,140312380,401,"*",3.3451711315566,1.11098510860607,4.18308117459657,-2.70957833252025,0.0169594907765558,0.0411623872417382
"16549","2",86105407,86105807,401,"*",3.62201579297457,4.41440654566824,1.72263201522817,2.36356602778955,0.0169612081589653,0.0411623872417382
"27795","6",139409033,139409433,401,"*",2.85849223738813,3.74470067570305,0.137669514507018,2.97954595888306,0.0169691804616921,0.0411751373394406
"5847","11",63599181,63599581,401,"*",2.70137661025815,0,3.61642308667818,-3.32620770164821,0.0169789930086938,0.0411923479272267
"16342","2",69756038,69756438,401,"*",2.26009530032477,3.26009530032477,0,3.98584075087345,0.0169828511626104,0.0411951094985422
"16357","2",70135978,70136378,401,"*",3.57163191553442,4.35637386416483,1.72071361106269,2.45166794338166,0.0169922201443652,0.0412112355975269
"13742","18",58013477,58013877,401,"*",3.4679123049836,4.27645113848866,1.45959760939438,2.4526831658122,0.0169984504675535,0.0412136319993496
"4705","10",102432502,102432902,401,"*",2.14325740199374,0,3.14325740199374,-3.93107045605316,0.0169986504093448,0.0412136319993496
"6716","11",119218462,119218862,401,"*",2.07790372054094,3.07790372054094,0,3.93034433893686,0.0170083909762773,0.0412306481636837
"16645","2",96509345,96509745,401,"*",4.24431442617472,2.98002087526969,4.90761061029375,-1.76534089064093,0.0170232956627524,0.0412587260743373
"7893","12",104588477,104588877,401,"*",3.86960666951754,4.65045682931886,2.04264170595005,2.41861926868191,0.0170265273287872,0.0412587260743373
"5465","11",34681190,34681590,401,"*",4.32754625434051,3.04812738884059,4.9947922179688,-1.78773792329928,0.0170281458266659,0.0412587260743373
"12354","17",4248055,4248455,401,"*",4.1905157046134,4.85798449177968,2.91023757151478,1.77443634469703,0.017043004292976,0.0412881226841673
"980","1",63893077,63893477,401,"*",2.04286528612946,3.04286528612946,0,3.91791347903095,0.0170593522769255,0.0413211177972676
"21567","3",129490223,129490623,401,"*",3.12399398538577,0.847950702772275,3.96680131468205,-2.74831533063751,0.0170663851276823,0.0413315428755799
"4388","10",78025709,78026109,401,"*",2.28636317849528,0,3.28636317849528,-3.97247786681481,0.0170860243015313,0.0413724898594714
"16670","2",96895616,96896016,401,"*",4.28412026520084,4.86856495379076,3.28567258740872,1.5138915946302,0.0171017858762096,0.0414040359464627
"23228","4",77156534,77156934,401,"*",2.26254886824296,3.26254886824296,0,3.98320053455218,0.0171395302709521,0.0414887846386191
"593","1",40449898,40450298,401,"*",2.12134767754246,3.12134767754246,0,3.93913174201748,0.0171606808695702,0.0415278836638672
"28114","6",159042550,159042950,401,"*",3.95529413640334,4.67397195624236,2.45844687303884,2.06017835041866,0.0171611662387524,0.0415278836638672
"29417","7",76178132,76178532,401,"*",2.06910650453875,0,3.06910650453875,-3.90298736047393,0.0171830127403108,0.041574107182867
"24557","5",59768608,59769008,401,"*",2.13515668127475,3.13515668127475,0,3.94237030344069,0.0171957260090844,0.0415982217111632
"13098","17",67503197,67503597,401,"*",2.10180860994344,3.10180860994344,0,3.9316975066521,0.0172333759279923,0.0416826432138888
"19882","22",32079085,32079485,401,"*",4.15388284532713,4.77452973345576,3.0412070504324,1.61686596823345,0.0172395049656446,0.0416908098690169
"14897","19",51338781,51339181,401,"*",2.26056951195938,3.26056951195938,0,3.97913469313513,0.0172460907065429,0.0417000781994411
"10295","14",105315391,105315791,401,"*",2.87301443845032,0.110985108606068,3.76255294788216,-3.08453006110165,0.0172522471869735,0.0417083058090822
"158","1",11901400,11901800,401,"*",2.07159438830232,0,3.07159438830232,-3.90399792141608,0.0172852476641707,0.0417814173510261
"8886","13",97223723,97224123,401,"*",2.04539375803725,3.04539375803725,0,3.91312839853279,0.0173053514372124,0.0418187718287933
"29156","7",51162720,51163120,401,"*",3.38324560749683,4.19709847341231,1.33692159155566,2.52533111443015,0.0173077893973774,0.0418187718287933
"12356","17",4329818,4330218,401,"*",4.07875004746509,2.85561859843044,4.73102823136838,-1.76717087884305,0.0173089845896412,0.0418187718287933
"20014","22",37747407,37747807,401,"*",2.55796565184687,0,3.51166916382524,-3.71503866995862,0.0173266018376933,0.0418546589208457
"29679","7",101118334,101118734,401,"*",4.37916390309644,3.16642552044835,5.02859642940011,-1.73973964431411,0.017360030391822,0.0419226027314466
"2437","1",168471164,168471564,401,"*",2.1193641284818,3.1193641284818,0,3.93398614199547,0.0173602643821229,0.0419226027314466
"1832","1",116168380,116168780,401,"*",3.86346469415966,4.51207121145279,2.65372532410963,1.71755220818461,0.0173720052402228,0.0419442677137598
"5923","11",65206893,65207293,401,"*",3.93679657613722,2.53622309728903,4.63387774895658,-1.9598610914204,0.0173929206701256,0.0419880740308769
"30023","7",131689125,131689525,401,"*",2.10866028399927,3.10866028399927,0,3.92960979564807,0.0174119254422441,0.0420272546212317
"2049","1",150922524,150922924,401,"*",3.78899158728984,2.2338151568684,4.51992545387401,-2.1118785521464,0.0174180421455182,0.042035319683878
"23692","4",153205775,153206175,401,"*",3.18996432977041,4.01718896954791,1.04264170595005,2.70959323894813,0.0174424160898462,0.0420874357331226
"3266","1",227727997,227728397,401,"*",2.26625215549384,3.26625215549384,0,3.97552186620367,0.0174656674014285,0.0421234073984133
"6692","11",118620678,118621078,401,"*",2.26625215549384,3.26625215549384,0,3.97552186620367,0.0174656674014285,0.0421234073984133
"20537","3",15325189,15325589,401,"*",2.26625215549384,3.26625215549384,0,3.97552186620367,0.0174656674014285,0.0421234073984133
"18208","2",226611953,226612353,401,"*",2.02690871019604,3.02690871019604,0,3.90329462565384,0.0174972873004833,0.04219294912484
